STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,PRCSS_ENTRPRS_SE_CODE,PRCSS_ENTRPRS_SE,PDSMLPZ_SCTN_CODE,PDSMLPZ_SCTN,TOT_ENTRPRS_CO,EMPLY_CO,EMPLY_AVRG_CO,ECNY_CO,ECNY_AVRG_CO,RETIRE_CO,RETIRE_AVRG_CO,WAGE_AVRG_AM,REGIST_DE,OPERTOR_NM
2015-11,서울,금천구,독산3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,4,4.0,0,0.0,1,1.0,15098667.0,2020-10-20,KEDSYS
2015-11,서울,도봉구,창2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,9,9.0,3,3.0,0,0.0,8603259.0,2020-10-20,KEDSYS
2015-11,서울,도봉구,창3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,5,5년 이상 10년 미만,1,15,15.0,0,0.0,0,0.0,21715556.0,2020-10-20,KEDSYS
2015-11,서울,도봉구,쌍문1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,50,50년 이상 60년 미만,1,8,8.0,0,0.0,1,1.0,28355333.0,2020-10-20,KEDSYS
2015-11,서울,노원구,공릉1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,144,144.0,2,2.0,2,2.0,14978037.0,2020-10-20,KEDSYS
2015-11,서울,강남구,압구정동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,2,2년 이상 5년 미만,1,51,51.0,3,3.0,2,2.0,29352575.0,2020-10-20,KEDSYS
2015-11,서울,강남구,압구정동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,3,3.0,0,0.0,0,0.0,45000000.0,2020-10-20,KEDSYS
2015-11,서울,관악구,서림동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,15,15.0,1,1.0,1,1.0,20000000.0,2020-10-20,KEDSYS
2015-11,서울,관악구,은천동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,관악구,은천동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,10,10.0,1,1.0,0,0.0,17567733.0,2020-10-20,KEDSYS
2015-11,서울,강서구,등촌3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,5,5.0,1,1.0,0,0.0,13936533.0,2020-10-20,KEDSYS
2015-11,서울,강동구,천호1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,9,9.0,0,0.0,2,2.0,12322370.0,2020-10-20,KEDSYS
2015-11,서울,강동구,천호1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,8,8.0,2,2.0,1,1.0,21533333.0,2020-10-20,KEDSYS
2015-11,서울,강서구,화곡1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,8,8.0,0,0.0,0,0.0,5197333.0,2020-10-20,KEDSYS
2015-11,서울,강남구,일원1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,12,12.0,12,12.0,0,0.0,7000000.0,2020-10-20,KEDSYS
2015-11,서울,강동구,천호2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,14,14.0,2,2.0,2,2.0,9314095.0,2020-10-20,KEDSYS
2015-11,서울,강서구,등촌1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,2,2년 이상 5년 미만,1,27,27.0,9,9.0,1,1.0,19990914.0,2020-10-20,KEDSYS
2015-11,서울,강서구,화곡3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,1,1.0,0,0.0,1,1.0,0.0,2020-10-20,KEDSYS
2015-11,서울,관악구,대학동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,5,5.0,0,0.0,0,0.0,14962667.0,2020-10-20,KEDSYS
2015-11,서울,관악구,대학동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,25,25.0,0,0.0,5,5.0,10323840.0,2020-10-20,KEDSYS
2015-11,서울,강서구,등촌1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,20,20년 이상 30년 미만,1,306,306.0,14,14.0,7,7.0,22880941.0,2020-10-20,KEDSYS
2015-11,서울,강서구,등촌1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,23,23.0,20,20.0,2,2.0,11196754.0,2020-10-20,KEDSYS
2015-11,서울,강서구,발산1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,22744667.0,2020-10-20,KEDSYS
2015-11,서울,강동구,길동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,21,21.0,1,1.0,0,0.0,24049016.0,2020-10-20,KEDSYS
2015-11,서울,관악구,미성동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,6,6.0,0,0.0,0,0.0,22561778.0,2020-10-20,KEDSYS
2015-11,서울,관악구,삼성동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,1,1.0,1,1.0,22603556.0,2020-10-20,KEDSYS
2015-11,서울,관악구,신원동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,23,23.0,1,1.0,2,2.0,10628638.0,2020-10-20,KEDSYS
2015-11,서울,광진구,능동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,40,40년 이상 50년 미만,1,28,28.0,0,0.0,1,1.0,24556381.0,2020-10-20,KEDSYS
2015-11,서울,광진구,능동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,광진구,능동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,2,23,11.5,1,0.5,1,0.5,18818133.5,2020-10-20,KEDSYS
2015-11,서울,강동구,성내3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,강동구,성내3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,8,8.0,0,0.0,0,0.0,37945000.0,2020-10-20,KEDSYS
2015-11,서울,강동구,강일동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,강서구,화곡6동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,0,0.0,18176667.0,2020-10-20,KEDSYS
2015-11,서울,강서구,화곡6동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,50,50년 이상 60년 미만,1,95,95.0,2,2.0,2,2.0,45782007.0,2020-10-20,KEDSYS
2015-11,서울,강동구,상일동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,50,50년 이상 60년 미만,1,3,3.0,0,0.0,0,0.0,45427556.0,2020-10-20,KEDSYS
2015-11,서울,관악구,청룡동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,8,8.0,2,2.0,3,3.0,7110000.0,2020-10-20,KEDSYS
2015-11,서울,관악구,청룡동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,12,12.0,0,0.0,0,0.0,17047556.0,2020-10-20,KEDSYS
2015-11,서울,강동구,암사1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,0,1년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,강북구,번1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,강서구,염창동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,34,17.0,0,0.0,0,0.0,26294179.0,2020-10-20,KEDSYS
2015-11,서울,강남구,역삼2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,51,51.0,4,4.0,1,1.0,12140340.0,2020-10-20,KEDSYS
2015-11,서울,강남구,역삼2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,강동구,암사3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,7,7.0,0,0.0,0,0.0,15172952.0,2020-10-20,KEDSYS
2015-11,서울,강남구,역삼2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,0,0.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,강남구,역삼2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,44680000.0,2020-10-20,KEDSYS
2015-11,서울,강남구,역삼2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,10,10년 이상 20년 미만,1,42,42.0,1,1.0,2,2.0,46048698.0,2020-10-20,KEDSYS
2015-11,서울,성동구,응봉동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,3,3.0,0,0.0,0,0.0,18400000.0,2020-10-20,KEDSYS
2015-11,서울,송파구,가락본동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,35610000.0,2020-10-20,KEDSYS
2015-11,서울,성북구,안암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,15068667.0,2020-10-20,KEDSYS
2015-11,서울,성북구,안암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,5,5.0,0,0.0,0,0.0,20134933.0,2020-10-20,KEDSYS
2015-11,서울,송파구,석촌동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,27,27.0,7,7.0,2,2.0,8489086.0,2020-10-20,KEDSYS
2015-11,서울,송파구,석촌동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,9,4.5,1,0.5,0,0.0,3518166.5,2020-10-20,KEDSYS
2015-11,서울,송파구,문정2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,4,4.0,0,0.0,0,0.0,15972000.0,2020-10-20,KEDSYS
2015-11,서울,송파구,문정2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,35324667.0,2020-10-20,KEDSYS
2015-11,서울,성동구,마장동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,2,중견기업,30,30년 이상 40년 미만,1,2449,2449.0,10,10.0,36,36.0,35124670.0,2020-10-20,KEDSYS
2015-11,서울,성북구,종암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,24,24.0,0,0.0,1,1.0,27877556.0,2020-10-20,KEDSYS
2015-11,서울,성동구,성수2가3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,성북구,길음2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,1,1년 이상 2년 미만,1,95,95.0,7,7.0,2,2.0,11865740.0,2020-10-20,KEDSYS
2015-11,서울,성북구,길음2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,0,0.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,7,7.0,0,0.0,0,0.0,10800000.0,2020-10-20,KEDSYS
2015-11,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,6,6.0,0,0.0,0,0.0,11560000.0,2020-10-20,KEDSYS
2015-11,서울,송파구,방이1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,8,8.0,1,1.0,0,0.0,20086000.0,2020-10-20,KEDSYS
2015-11,서울,성북구,석관동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,15,15.0,0,0.0,0,0.0,16711467.0,2020-10-20,KEDSYS
2015-11,서울,송파구,오금동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,2,2년 이상 5년 미만,1,143,143.0,3,3.0,4,4.0,25620009.0,2020-10-20,KEDSYS
2015-11,서울,송파구,잠실6동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,14,14.0,0,0.0,0,0.0,39627048.0,2020-10-20,KEDSYS
2015-11,서울,성동구,옥수동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,22,22.0,0,0.0,1,1.0,18379394.0,2020-10-20,KEDSYS
2015-11,서울,송파구,거여1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,성북구,월곡2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,0,0.0,23642667.0,2020-10-20,KEDSYS
2015-11,서울,송파구,가락본동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,8,8.0,6,6.0,0,0.0,34502667.0,2020-10-20,KEDSYS
2015-11,서울,성북구,성북동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,1,1.0,1,1.0,26198000.0,2020-10-20,KEDSYS
2015-11,서울,성북구,성북동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,5,5.0,0,0.0,0,0.0,23473600.0,2020-10-20,KEDSYS
2015-11,서울,송파구,마천2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,1,1.0,1,1.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,송파구,마천2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,송파구,풍납2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,39,39.0,0,0.0,0,0.0,48802051.0,2020-10-20,KEDSYS
2015-11,서울,성동구,성수1가1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,5,5.0,1,1.0,0,0.0,26675733.0,2020-10-20,KEDSYS
2015-11,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,29366667.0,2020-10-20,KEDSYS
2015-11,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,25,12.5,5,2.5,2,1.0,18048339.5,2020-10-20,KEDSYS
2015-11,서울,서초구,방배본동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,12,12.0,1,1.0,0,0.0,20140667.0,2020-10-20,KEDSYS
2015-11,서울,성동구,용답동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,20,20년 이상 30년 미만,1,528,528.0,6,6.0,4,4.0,36045909.0,2020-10-20,KEDSYS
2015-11,서울,성동구,용답동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,184,184.0,7,7.0,10,10.0,14227377.0,2020-10-20,KEDSYS
2015-11,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,15293333.0,2020-10-20,KEDSYS
2015-11,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,32,32.0,0,0.0,0,0.0,9827167.0,2020-10-20,KEDSYS
2015-11,서울,성북구,정릉1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,1,1.0,0,0.0,20400000.0,2020-10-20,KEDSYS
2015-11,서울,마포구,성산1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,21,21.0,2,2.0,4,4.0,14037206.0,2020-10-20,KEDSYS
2015-11,서울,서초구,서초1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,0,0.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,마포구,합정동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,7,7.0,0,0.0,0,0.0,19083048.0,2020-10-20,KEDSYS
2015-11,서울,마포구,공덕동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,8,4.0,0,0.0,0,0.0,8955778.0,2020-10-20,KEDSYS
2015-11,서울,서초구,방배2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,13,13.0,2,2.0,0,0.0,6673641.0,2020-10-20,KEDSYS
2015-11,서울,서초구,반포4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,0,1년 미만,1,240,240.0,3,3.0,5,5.0,21856200.0,2020-10-20,KEDSYS
2015-11,서울,마포구,아현동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,38,38.0,0,0.0,0,0.0,31743579.0,2020-10-20,KEDSYS
2015-11,서울,서초구,서초2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,12207111.0,2020-10-20,KEDSYS
2015-11,서울,서초구,서초2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,4,4.0,0,0.0,0,0.0,46853333.0,2020-10-20,KEDSYS
2015-11,서울,마포구,용강동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,50,50년 이상 60년 미만,1,54,54.0,0,0.0,0,0.0,41681728.0,2020-10-20,KEDSYS
2015-11,서울,마포구,용강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,12,12.0,0,0.0,0,0.0,19442444.0,2020-10-20,KEDSYS
2015-11,서울,마포구,용강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,11,11.0,0,0.0,0,0.0,39622546.0,2020-10-20,KEDSYS
2015-11,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,6,6.0,0,0.0,0,0.0,27781333.0,2020-10-20,KEDSYS
2015-11,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,5,5.0,0,0.0,0,0.0,27899733.0,2020-10-20,KEDSYS
2015-11,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,0,0.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,마포구,서교동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,10,10.0,0,0.0,0,0.0,29576000.0,2020-10-20,KEDSYS
2015-11,서울,마포구,서교동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,6,6.0,0,0.0,0,0.0,14601333.0,2020-10-20,KEDSYS
2015-11,서울,마포구,망원2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,5,5.0,5,5.0,0,0.0,14400000.0,2020-10-20,KEDSYS
2015-11,서울,서초구,내곡동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,0,0.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2015-11,서울,서초구,서초4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,5,5.0,0,0.0,0,0.0,24381333.0,2020-10-20,KEDSYS
2015-11,서울,서초구,양재1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,9,9.0,0,0.0,1,1.0,33812444.0,2020-10-20,KEDSYS
2015-11,서울,서초구,양재1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
